time,gFx,gFy,gFz,TgF,walker,gender
22.445557236,0.0093,-0.9572,-0.2982,1.003,wenling,female
22.445735569,0.0243,-0.9615,-0.3137,1.012,wenling,female
22.445924215,0.0214,-0.9698,-0.32,1.021,wenling,female
22.446114632,0.0455,-0.9796,-0.3278,1.034,wenling,female
22.446291194,0.0581,-0.9947,-0.3423,1.054,wenling,female
22.446475048,0.0851,-1.0278,-0.3321,1.083,wenling,female
22.446707652,0.1243,-1.058,-0.3283,1.115,wenling,female
22.446891975,0.1262,-1.0317,-0.3472,1.096,wenling,female
22.447074371,0.131,-1.0322,-0.3574,1.1,wenling,female
22.447310152,0.1557,-1.0342,-0.354,1.104,wenling,female
22.447503434,0.1798,-1.0283,-0.3588,1.104,wenling,female
22.447678538,0.2175,-0.9917,-0.385,1.086,wenling,female
22.447874944,0.2204,-1.0458,-0.3676,1.13,wenling,female
22.448070882,0.2364,-1.0629,-0.355,1.145,wenling,female
22.448247028,0.2131,-1.0668,-0.3593,1.146,wenling,female
22.448430205,0.2141,-1.077,-0.3559,1.154,wenling,female
22.448613382,0.2234,-1.0717,-0.3433,1.147,wenling,female
22.448796923,0.2436,-1.0887,-0.3453,1.168,wenling,female
22.448985153,0.2383,-1.1214,-0.3394,1.196,wenling,female
22.44916958,0.2388,-1.1536,-0.3316,1.224,wenling,female
22.449349528,0.2533,-1.175,-0.3321,1.247,wenling,female
22.449535153,0.2591,-1.195,-0.3326,1.267,wenling,female
22.449736351,0.2688,-1.213,-0.3224,1.284,wenling,female
22.449919424,0.2697,-1.2188,-0.3108,1.286,wenling,female
22.450105726,0.2808,-1.2227,-0.3011,1.29,wenling,female
22.450291663,0.2653,-1.2549,-0.2996,1.317,wenling,female
22.450577809,0.2407,-1.2549,-0.2904,1.31,wenling,female
22.450806351,0.2199,-1.2544,-0.2856,1.305,wenling,female
22.450992965,0.1948,-1.2408,-0.2734,1.285,wenling,female
22.45117583,0.1591,-1.2227,-0.2652,1.261,wenling,female
22.451354424,0.119,-1.2091,-0.2526,1.241,wenling,female
22.451549997,0.0788,-1.1906,-0.2424,1.218,wenling,female
22.451735517,0.0412,-1.177,-0.2317,1.2,wenling,female
22.45191432,0.0006,-1.1623,-0.2176,1.182,wenling,female
22.452110257,-0.0376,-1.1589,-0.2186,1.18,wenling,female
22.45298708,-0.0763,-1.155,-0.2079,1.176,wenling,female
22.45317958,-0.1134,-1.1608,-0.1977,1.183,wenling,female
22.453367393,-0.1453,-1.1633,-0.1948,1.188,wenling,female
22.453558018,-0.1767,-1.174,-0.1943,1.203,wenling,female
22.45375057,-0.2096,-1.193,-0.1914,1.226,wenling,female
22.454004268,-0.2376,-1.2018,-0.1773,1.238,wenling,female
22.454184424,-0.2671,-1.2081,-0.1623,1.248,wenling,female
22.454371924,-0.2903,-1.2178,-0.1536,1.261,wenling,female
22.454553487,-0.3125,-1.2222,-0.1434,1.27,wenling,female
22.454730309,-0.3401,-1.2213,-0.1206,1.273,wenling,female
22.454913903,-0.3676,-1.2213,-0.1002,1.279,wenling,female
22.45510583,-0.3898,-1.2115,-0.0871,1.276,wenling,female
22.455290414,-0.4164,-1.1974,-0.0759,1.27,wenling,female
22.455469841,-0.4439,-1.194,-0.0657,1.276,wenling,female
22.455651143,-0.4594,-1.1745,-0.057,1.262,wenling,female
22.455827914,-0.47,-1.1594,-0.0467,1.252,wenling,female
22.456011455,-0.4811,-1.1346,-0.0444,1.233,wenling,female
22.456198435,-0.4879,-1.1111,-0.007,1.214,wenling,female
22.456374737,-0.4879,-1.1102,0.0197,1.213,wenling,female
22.45656208,-0.4758,-1.1009,0.0382,1.2,wenling,female
22.456747341,-0.4598,-1.0921,0.0625,1.187,wenling,female
22.456938799,-0.4357,-1.0936,0.0945,1.181,wenling,female
22.457187237,-0.398,-1.0907,0.111,1.166,wenling,female
22.457379633,-0.3521,-1.0956,0.1212,1.157,wenling,female
22.457565049,-0.2888,-1.0868,0.144,1.134,wenling,female
22.457744893,-0.2246,-1.0907,0.1542,1.124,wenling,female
22.457930258,-0.1671,-1.0931,0.1469,1.116,wenling,female
22.458112758,-0.1125,-1.0863,0.143,1.101,wenling,female
22.458291091,-0.0661,-1.0858,0.1338,1.096,wenling,female
22.458473747,-0.0231,-1.0702,0.1129,1.076,wenling,female
22.458668695,0.0175,-1.0541,0.1032,1.059,wenling,female
22.458849997,0.0421,-1.039,0.0867,1.043,wenling,female
22.459029737,0.0643,-1.0054,0.0643,1.009,wenling,female
22.459208018,0.0793,-0.9815,0.0445,0.986,wenling,female
22.459382029,0.0953,-0.9591,0.0299,0.964,wenling,female
22.459568383,0.1011,-0.9372,0.0095,0.943,wenling,female
22.459750935,0.1127,-0.9143,-0.007,0.921,wenling,female
22.459927341,0.1238,-0.8918,-0.0284,0.901,wenling,female
22.460110883,0.1378,-0.8679,-0.0482,0.88,wenling,female
22.460301143,0.1556,-0.8524,-0.0759,0.87,wenling,female
22.460584216,0.1789,-0.8402,-0.1026,0.865,wenling,female
22.460773227,0.1972,-0.8255,-0.1341,0.859,wenling,female
22.460954164,0.2238,-0.8329,-0.1773,0.88,wenling,female
22.461157289,0.247,-0.8392,-0.2118,0.9,wenling,female
22.461339946,0.2678,-0.8431,-0.2472,0.918,wenling,female
22.461540466,0.3021,-0.865,-0.2807,0.958,wenling,female
22.461730258,0.3267,-0.8948,-0.3103,1.002,wenling,female
22.461917758,0.3591,-0.9381,-0.3365,1.059,wenling,female
22.462128696,0.3938,-0.9727,-0.37,1.113,wenling,female
22.462322758,0.4301,-1.0117,-0.3913,1.167,wenling,female
22.462520519,0.4741,-1.0576,-0.4035,1.227,wenling,female
22.462733435,0.5142,-1.0926,-0.4151,1.277,wenling,female
22.462948019,0.5466,-1.1346,-0.4307,1.331,wenling,female
22.463141769,0.5731,-1.1818,-0.4389,1.385,wenling,female
22.463361717,0.5997,-1.212,-0.437,1.421,wenling,female
22.463561664,0.6132,-1.2345,-0.4321,1.445,wenling,female
22.463756821,0.6229,-1.252,-0.42,1.46,wenling,female
22.464137706,0.6229,-1.2661,-0.4088,1.469,wenling,female
22.464348904,0.605,-1.2793,-0.4006,1.471,wenling,female
22.464547602,0.5871,-1.2793,-0.3933,1.461,wenling,female
22.464756873,0.5615,-1.2647,-0.369,1.432,wenling,female
22.464952238,0.5364,-1.2544,-0.355,1.41,wenling,female
22.465161352,0.5016,-1.2412,-0.3438,1.382,wenling,female
22.465369008,0.4572,-1.2276,-0.3293,1.351,wenling,female
22.465573071,0.4311,-1.2052,-0.3186,1.319,wenling,female
22.465756352,0.3953,-1.1867,-0.3069,1.288,wenling,female
22.465954373,0.3576,-1.1608,-0.3059,1.253,wenling,female
22.466186404,0.3243,-1.1438,-0.304,1.227,wenling,female
22.466387342,0.2967,-1.1214,-0.2986,1.198,wenling,female
22.466592081,0.2707,-1.1053,-0.2923,1.175,wenling,female
22.466793488,0.2407,-1.0892,-0.287,1.152,wenling,female
22.466983175,0.2166,-1.0794,-0.2885,1.138,wenling,female
22.46726505,0.188,-1.0629,-0.2812,1.115,wenling,female
22.467475415,0.1745,-1.0517,-0.272,1.1,wenling,female
22.467692238,0.1421,-1.0453,-0.2613,1.087,wenling,female
22.467886457,0.1088,-1.0186,-0.2443,1.053,wenling,female
22.468091352,0.0938,-0.9966,-0.2259,1.026,wenling,female
22.468288227,0.0576,-0.9888,-0.1904,1.009,wenling,female
22.468480884,0.0151,-0.9829,-0.1657,0.997,wenling,female
22.468685675,0.0141,-0.9776,-0.1541,0.99,wenling,female
22.468906665,-0.0158,-0.9634,-0.1322,0.973,wenling,female
22.469115675,-0.0786,-0.9523,-0.1036,0.961,wenling,female
22.469318853,-0.1144,-0.9479,-0.0686,0.957,wenling,female
22.469537707,-0.0927,-0.9727,-0.0604,0.979,wenling,female
22.469735311,-0.111,-0.98,-0.0492,0.988,wenling,female
22.469944894,-0.1734,-0.9757,-0.0298,0.991,wenling,female
22.470145936,-0.2135,-0.9737,-0.0099,0.997,wenling,female
22.470349165,-0.2212,-0.9747,0.0115,1.0,wenling,female
22.470909999,-0.2328,-1.0098,0.0323,1.037,wenling,female
22.47118979,-0.2545,-1.04,0.0304,1.071,wenling,female
22.471456822,-0.2686,-1.0604,0.0318,1.094,wenling,female
22.471688072,-0.2782,-1.0682,0.0299,1.104,wenling,female
22.471904269,-0.2768,-1.0682,0.0425,1.104,wenling,female
22.472123072,-0.2942,-1.0829,0.0508,1.123,wenling,female
22.472326561,-0.3096,-1.1321,0.0323,1.174,wenling,female
22.472543228,-0.3154,-1.156,0.0285,1.199,wenling,female
22.472740572,-0.298,-1.1784,0.0231,1.216,wenling,female
22.472940468,-0.285,-1.1988,0.0139,1.232,wenling,female
22.473158697,-0.2806,-1.1881,-0.0016,1.221,wenling,female
22.473399999,-0.3411,-1.1647,0.0125,1.214,wenling,female
22.474083645,-0.3208,-1.1993,0.009,1.242,wenling,female
22.474346457,-0.3048,-1.2213,-0.006,1.259,wenling,female
22.474561145,-0.2951,-1.2111,-0.0065,1.247,wenling,female
22.474764739,-0.2768,-1.2218,-0.0181,1.253,wenling,female
22.474972395,-0.2512,-1.2417,-0.0254,1.267,wenling,female
22.475177759,-0.2381,-1.2417,-0.0419,1.265,wenling,female
22.475388957,-0.2454,-1.1706,-0.0317,1.196,wenling,female
22.475590884,-0.2816,-1.1384,0.0071,1.173,wenling,female
22.475778593,-0.2212,-1.1881,-0.0123,1.209,wenling,female
22.475988697,-0.1869,-1.1896,-0.0312,1.205,wenling,female
22.476192968,-0.1506,-1.2057,-0.0356,1.216,wenling,female
22.476389374,-0.1033,-1.2203,-0.0444,1.225,wenling,female
22.476577655,-0.0845,-1.1877,-0.0366,1.191,wenling,female
22.476774635,-0.0685,-1.1462,-0.0274,1.149,wenling,female
22.476966978,-0.0733,-1.1043,-0.0026,1.107,wenling,female
22.477255051,-0.0091,-1.1516,0.0032,1.152,wenling,female
22.47746802,0.0349,-1.1803,-0.038,1.181,wenling,female
22.47770078,0.0552,-1.1258,-0.0307,1.128,wenling,female
22.477907968,0.0706,-1.1092,-0.0332,1.112,wenling,female
22.478106145,0.0851,-1.1058,-0.0467,1.11,wenling,female
22.478302656,0.1039,-1.0848,-0.0545,1.091,wenling,female
22.478486666,0.0991,-1.0361,-0.0317,1.041,wenling,female
22.478678958,0.0996,-1.021,-0.0075,1.026,wenling,female
22.478892604,0.1247,-1.0205,-0.0342,1.029,wenling,female
22.479090937,0.1257,-0.981,-0.0545,0.991,wenling,female
22.479312447,0.1368,-0.9805,-0.0657,0.992,wenling,female
22.479515156,0.147,-0.962,-0.0735,0.976,wenling,female
22.479707968,0.1533,-0.9391,-0.088,0.956,wenling,female
22.479903697,0.1378,-0.903,-0.0944,0.918,wenling,female
22.480089218,0.1397,-0.8816,-0.0861,0.897,wenling,female
22.480274583,0.1528,-0.863,-0.0904,0.881,wenling,female
22.480607395,0.1571,-0.8373,-0.1264,0.861,wenling,female
22.480851041,0.1639,-0.8216,-0.1385,0.849,wenling,female
22.481091354,0.1754,-0.8216,-0.1487,0.853,wenling,female
22.48132901,0.1711,-0.8401,-0.1521,0.871,wenling,female
22.481540937,0.2035,-0.8392,-0.1628,0.879,wenling,female
22.481735885,0.1909,-0.809,-0.1729,0.849,wenling,female
22.481981979,0.1759,-0.7641,-0.1754,0.803,wenling,female
22.4821875,0.1794,-0.7412,-0.1871,0.785,wenling,female
22.482397812,0.1842,-0.7417,-0.1972,0.789,wenling,female
22.482606875,0.1871,-0.7241,-0.1817,0.77,wenling,female
22.482811875,0.1808,-0.7115,-0.1662,0.753,wenling,female
22.483034062,0.1794,-0.7198,-0.1725,0.762,wenling,female
22.483226771,0.1682,-0.7451,-0.1807,0.785,wenling,female
22.483426979,0.1861,-0.771,-0.1861,0.815,wenling,female
22.483622812,0.1735,-0.7169,-0.1841,0.76,wenling,female
22.483907864,0.1368,-0.6959,-0.1783,0.731,wenling,female
22.484129114,0.1378,-0.6784,-0.1749,0.714,wenling,female
22.484328177,0.1494,-0.6891,-0.1764,0.727,wenling,female
22.484517239,0.146,-0.6969,-0.1701,0.732,wenling,female
22.484714375,0.1392,-0.6993,-0.1662,0.732,wenling,female
22.4849175,0.131,-0.6998,-0.155,0.729,wenling,female
22.485123229,0.1219,-0.7022,-0.1322,0.725,wenling,female
22.485311458,0.1175,-0.7154,-0.1399,0.738,wenling,female
22.485506615,0.1141,-0.7427,-0.1531,0.767,wenling,female
22.485716094,0.1237,-0.751,-0.1569,0.777,wenling,female
22.485907813,0.1257,-0.7675,-0.1429,0.791,wenling,female
22.486090313,0.1252,-0.7812,-0.1356,0.803,wenling,female
22.486289531,0.1237,-0.7909,-0.1298,0.811,wenling,female
22.486469479,0.1291,-0.8041,-0.1191,0.823,wenling,female
22.486657396,0.1368,-0.8119,-0.1094,0.831,wenling,female
22.486847344,0.1267,-0.8134,-0.0919,0.828,wenling,female
22.487030573,0.1286,-0.8187,-0.0725,0.832,wenling,female
22.487321667,0.1325,-0.8201,-0.0526,0.832,wenling,female
22.487522761,0.1315,-0.8187,-0.0322,0.83,wenling,female
22.487707136,0.1334,-0.8221,-0.0094,0.833,wenling,female
22.487900365,0.1305,-0.8221,0.0207,0.833,wenling,female
22.48809599,0.1277,-0.8153,0.046,0.827,wenling,female
22.488295,0.1272,-0.8163,0.0678,0.829,wenling,female
22.488491615,0.1228,-0.8134,0.1056,0.829,wenling,female
22.488716459,0.1184,-0.8134,0.1367,0.833,wenling,female
22.488912552,0.1156,-0.8192,0.1629,0.843,wenling,female
22.489100313,0.1088,-0.8153,0.1896,0.844,wenling,female
22.48929948,0.0986,-0.8216,0.2187,0.856,wenling,female
22.489492813,0.089,-0.8245,0.242,0.864,wenling,female
22.489698021,0.0774,-0.8299,0.26,0.873,wenling,female
22.48989073,0.0624,-0.8358,0.2692,0.88,wenling,female
22.490089428,0.046,-0.8499,0.2828,0.897,wenling,female
22.490279167,0.0203,-0.8655,0.2959,0.915,wenling,female
22.490598386,-0.0009,-0.8782,0.309,0.931,wenling,female
22.49082073,-0.0236,-0.8904,0.3037,0.941,wenling,female
22.491043594,-0.0473,-0.9152,0.3032,0.965,wenling,female
22.491241615,-0.0661,-0.9357,0.3007,0.985,wenling,female
22.491448855,-0.0826,-0.9649,0.2842,1.009,wenling,female
22.491635782,-0.0898,-0.999,0.2643,1.037,wenling,female
22.49183448,-0.0907,-1.0361,0.2439,1.068,wenling,female
22.492018334,-0.0975,-1.0619,0.2177,1.088,wenling,female
22.49221224,-0.1304,-1.0941,0.1867,1.118,wenling,female
22.492402865,-0.1584,-1.1204,0.159,1.143,wenling,female
22.492596876,-0.1864,-1.1482,0.1158,1.169,wenling,female
22.492778126,-0.2197,-1.1657,0.0692,1.188,wenling,female
22.492973334,-0.2454,-1.1852,0.0265,1.211,wenling,female
22.493192345,-0.2594,-1.2028,-0.0302,1.231,wenling,female
22.493373178,-0.3092,-1.1901,-0.0866,1.233,wenling,female
22.493571928,-0.3478,-1.2042,-0.1569,1.263,wenling,female
22.493846668,-0.372,-1.2052,-0.2133,1.279,wenling,female
22.494046824,-0.3788,-1.1988,-0.254,1.283,wenling,female
22.494244688,-0.3937,-1.1964,-0.2948,1.294,wenling,female
22.494433803,-0.399,-1.1793,-0.321,1.286,wenling,female
22.494637241,-0.3956,-1.1594,-0.3351,1.27,wenling,female
22.495645418,-0.3995,-1.1316,-0.339,1.247,wenling,female
22.495983803,-0.3937,-1.1136,-0.3453,1.231,wenling,female
22.496213647,-0.3908,-1.0921,-0.3545,1.213,wenling,female
22.496431095,-0.3923,-1.0624,-0.3418,1.183,wenling,female
22.496640262,-0.3976,-1.0395,-0.3472,1.166,wenling,female
22.496846043,-0.4154,-1.018,-0.3647,1.158,wenling,female
22.497040834,-0.43,-0.9917,-0.3627,1.14,wenling,female
22.497359376,-0.4411,-0.9805,-0.3588,1.133,wenling,female
22.497581564,-0.5053,-0.944,-0.3579,1.129,wenling,female
22.497774845,-0.5415,-0.9298,-0.3627,1.136,wenling,female
22.497978647,-0.5783,-0.9215,-0.353,1.144,wenling,female
22.498175418,-0.6165,-0.9001,-0.3491,1.145,wenling,female
22.498382449,-0.6508,-0.8894,-0.3564,1.158,wenling,female
22.498573751,-0.6894,-0.8845,-0.3511,1.175,wenling,female
22.498769533,-0.7199,-0.8767,-0.3438,1.185,wenling,female
22.498966147,-0.7402,-0.884,-0.3579,1.207,wenling,female
22.499151824,-0.7623,-0.8758,-0.3846,1.223,wenling,female
22.499346981,-0.7716,-0.886,-0.3865,1.237,wenling,female
22.499535001,-0.7957,-0.8982,-0.3758,1.257,wenling,female
22.499730054,-0.8039,-0.9011,-0.3632,1.261,wenling,female
22.499912033,-0.8082,-0.905,-0.3695,1.268,wenling,female
22.500114637,-0.7952,-0.9162,-0.3778,1.271,wenling,female
22.500313387,-0.7807,-0.9488,-0.3904,1.289,wenling,female
22.500667033,-0.7846,-0.962,-0.3841,1.299,wenling,female
22.500904949,-0.7739,-0.98,-0.3642,1.301,wenling,female
22.50110146,-0.7513,-1.001,-0.3375,1.296,wenling,female
22.501304377,-0.7106,-0.999,-0.305,1.263,wenling,female
22.501548491,-0.6855,-1.0258,-0.2628,1.261,wenling,female
22.50174422,-0.6594,-1.0707,-0.2234,1.277,wenling,female
22.501953647,-0.6174,-1.1028,-0.1715,1.275,wenling,female
22.50213771,-0.5667,-1.1282,-0.1298,1.269,wenling,female
22.502336043,-0.4947,-1.1555,-0.0754,1.259,wenling,female
22.50252922,-0.4415,-1.2183,-0.04,1.296,wenling,female
22.502714585,-0.3947,-1.2876,-0.0119,1.347,wenling,female
22.502909533,-0.3449,-1.3529,0.0129,1.396,wenling,female
22.503105002,-0.299,-1.4411,0.0211,1.472,wenling,female
22.50329245,-0.2473,-1.5147,0.0255,1.535,wenling,female
22.503495054,-0.2019,-1.5571,0.0518,1.571,wenling,female
22.503695106,-0.157,-1.6092,0.0653,1.618,wenling,female
22.5040062,-0.1062,-1.676,0.0813,1.681,wenling,female
22.504202502,-0.056,-1.7233,0.1221,1.729,wenling,female
22.504399273,-0.0115,-1.7744,0.1915,1.785,wenling,female
22.504575783,0.0387,-1.8295,0.2687,1.85,wenling,female
22.504776408,0.101,-1.8807,0.3667,1.919,wenling,female
22.504985575,0.1537,-1.9153,0.4808,1.981,wenling,female
22.505186564,0.2107,-1.9577,0.6089,2.061,wenling,female
22.505378752,0.2658,-1.9986,0.7254,2.143,wenling,female
22.505569273,0.3209,-2.0366,0.8215,2.219,wenling,female
22.505760835,0.3549,-2.0386,0.8958,2.255,wenling,female
22.506160419,0.3621,-2.0025,0.9128,2.23,wenling,female
22.506455992,0.3317,-1.9339,0.8666,2.145,wenling,female
22.506648179,0.2674,-1.8189,0.7633,1.991,wenling,female
22.506832919,0.1949,-1.6726,0.6415,1.802,wenling,female
22.50702896,0.1355,-1.522,0.5022,1.608,wenling,female
22.507415054,0.078,-1.3792,0.361,1.428,wenling,female
22.507611408,0.0181,-1.2535,0.2449,1.277,wenling,female
22.507805783,-0.0235,-1.1287,0.1289,1.136,wenling,female
22.508001148,-0.0606,-1.0195,0.0197,1.022,wenling,female
22.508185471,-0.0819,-0.9231,-0.0521,0.928,wenling,female
22.508373284,-0.1008,-0.8524,-0.1166,0.866,wenling,female
22.508568492,-0.109,-0.7768,-0.204,0.811,wenling,female
22.508751409,-0.1056,-0.7222,-0.2812,0.782,wenling,female
22.50895495,-0.0906,-0.6838,-0.3302,0.765,wenling,female
22.509156409,-0.0577,-0.672,-0.3685,0.769,wenling,female
22.509343648,-0.0326,-0.6643,-0.3947,0.773,wenling,female
22.509538492,0.0128,-0.6574,-0.4311,0.786,wenling,female
22.509726565,0.0533,-0.6715,-0.4578,0.814,wenling,female
22.50992318,0.0882,-0.6833,-0.4549,0.826,wenling,female
22.510109013,0.1384,-0.7042,-0.4476,0.846,wenling,female
22.510303909,0.1766,-0.7252,-0.4341,0.863,wenling,female
22.510665211,0.1979,-0.7134,-0.4287,0.856,wenling,female
22.510916305,0.2515,-0.7301,-0.4204,0.879,wenling,female
22.511149482,0.2839,-0.7329,-0.3904,0.878,wenling,female
22.511355211,0.3022,-0.7383,-0.3588,0.875,wenling,female
22.511559221,0.3534,-0.7481,-0.3685,0.906,wenling,female
22.511761409,0.3805,-0.751,-0.3539,0.913,wenling,female
22.511954273,0.3964,-0.7457,-0.3307,0.907,wenling,female
22.512139482,0.4278,-0.7549,-0.3224,0.926,wenling,female
22.51232693,0.4713,-0.7637,-0.3282,0.956,wenling,female
22.512530107,0.496,-0.7642,-0.337,0.971,wenling,female
22.512714274,0.5076,-0.7705,-0.3457,0.985,wenling,female
22.51292594,0.5134,-0.7773,-0.3685,1.002,wenling,female
22.513124013,0.5791,-0.7886,-0.3909,1.054,wenling,female
22.513306461,0.6216,-0.7992,-0.4156,1.094,wenling,female
22.51350344,0.6366,-0.8178,-0.436,1.124,wenling,female
22.513697659,0.6472,-0.8285,-0.4598,1.147,wenling,female
22.513972399,0.723,-0.8485,-0.4864,1.216,wenling,female
22.514169847,0.7714,-0.8704,-0.5005,1.266,wenling,female
22.514369482,0.8042,-0.8972,-0.4923,1.302,wenling,female
22.514565107,0.7907,-0.888,-0.4894,1.286,wenling,female
22.514762138,0.8269,-0.9006,-0.5024,1.322,wenling,female
22.514970055,0.9023,-0.9216,-0.468,1.372,wenling,female
22.515165472,0.9158,-0.9255,-0.4379,1.374,wenling,female
22.515358024,0.924,-0.9211,-0.4039,1.366,wenling,female
22.515549274,0.9356,-0.9167,-0.3744,1.362,wenling,female
22.515758232,0.941,-0.9255,-0.3423,1.364,wenling,female
22.515945628,0.8883,-0.9284,-0.2957,1.319,wenling,female
22.516132816,0.8284,-0.8543,-0.2603,1.218,wenling,female
22.516330836,0.8351,-0.8572,-0.2345,1.22,wenling,female
22.516520784,0.7568,-0.8309,-0.202,1.142,wenling,female
22.517078493,0.6791,-0.7983,-0.1734,1.062,wenling,female
22.517461618,0.6057,-0.7661,-0.1535,0.989,wenling,female
22.517672868,0.5307,-0.7422,-0.1428,0.924,wenling,female
22.517876826,0.4544,-0.7325,-0.1457,0.874,wenling,female
22.518077087,0.3756,-0.7329,-0.1457,0.836,wenling,female
22.518276618,0.3191,-0.77,-0.1812,0.853,wenling,female
22.518486566,0.251,-0.7832,-0.188,0.844,wenling,female
22.51869542,0.1742,-0.7496,-0.2108,0.798,wenling,female
22.518899899,0.0814,-0.7563,-0.2307,0.795,wenling,female
22.519114639,-0.0022,-0.7563,-0.2462,0.795,wenling,female
22.519309222,-0.0703,-0.7593,-0.2782,0.812,wenling,female
22.519509951,-0.1351,-0.7724,-0.2928,0.837,wenling,female
22.519700941,-0.2046,-0.7886,-0.3127,0.873,wenling,female
22.519885108,-0.2471,-0.8124,-0.3307,0.911,wenling,female
22.520077712,-0.3095,-0.8285,-0.3457,0.95,wenling,female
22.520277347,-0.3544,-0.849,-0.3666,0.99,wenling,female
22.520600889,-0.3839,-0.8699,-0.3744,1.022,wenling,female
22.52084141,-0.4153,-0.8996,-0.3792,1.061,wenling,female
22.521056983,-0.4404,-0.9275,-0.3777,1.094,wenling,female
22.521279847,-0.4569,-0.9581,-0.3734,1.125,wenling,female
22.521476514,-0.4674,-0.9874,-0.3724,1.154,wenling,female
22.52167917,-0.4583,-1.0098,-0.3559,1.165,wenling,female
22.521865941,-0.4564,-1.0264,-0.3345,1.172,wenling,female
22.522066566,-0.4443,-1.0429,-0.3098,1.175,wenling,female
22.522264743,-0.4254,-1.0659,-0.2845,1.182,wenling,female
22.522471254,-0.3979,-1.0736,-0.2477,1.171,wenling,female
22.522658129,-0.367,-1.08,-0.2147,1.161,wenling,female
22.522844483,-0.3327,-1.097,-0.1695,1.159,wenling,female
22.523047504,-0.2925,-1.1044,-0.1283,1.15,wenling,female
22.523240681,-0.2582,-1.1068,-0.0856,1.14,wenling,female
22.523450837,-0.2399,-1.0863,-0.0506,1.114,wenling,female
22.523651098,-0.2278,-1.0488,-0.0098,1.073,wenling,female
22.523962921,-0.2167,-1.0166,0.0232,1.04,wenling,female
22.524175889,-0.2041,-0.9908,0.0421,1.012,wenling,female
22.524382816,-0.1838,-0.9684,0.0654,0.988,wenling,female
22.524576723,-0.1553,-0.9557,0.0736,0.971,wenling,female
22.524763754,-0.122,-0.9474,0.0741,0.958,wenling,female
22.524960004,-0.0794,-0.943,0.0634,0.948,wenling,female
22.525152556,-0.0394,-0.9372,0.0532,0.94,wenling,female
22.525347244,0.0036,-0.9411,0.045,0.942,wenling,female
22.525539692,0.0442,-0.9362,0.029,0.938,wenling,female
22.525724431,0.0882,-0.9386,0.013,0.943,wenling,female
22.525925421,0.1249,-0.9362,-0.0035,0.944,wenling,female
22.526111827,0.1568,-0.9323,-0.0239,0.946,wenling,female
22.526321931,0.1945,-0.9294,-0.0472,0.951,wenling,female
22.526509223,0.2205,-0.9216,-0.0656,0.95,wenling,female
22.526695837,0.2428,-0.9211,-0.0841,0.956,wenling,female
22.526894431,0.2636,-0.9216,-0.1074,0.965,wenling,female
22.527079431,0.2843,-0.9167,-0.1278,0.968,wenling,female
22.527363806,0.3018,-0.9075,-0.1511,0.968,wenling,female
22.527561306,0.3153,-0.9036,-0.1705,0.972,wenling,female
22.527747713,0.3191,-0.8977,-0.1768,0.969,wenling,female
22.527963494,0.3283,-0.9001,-0.1928,0.977,wenling,female
22.528154483,0.3307,-0.9065,-0.2117,0.988,wenling,female
22.528346879,0.3302,-0.9104,-0.219,0.993,wenling,female
22.528595942,0.3297,-0.9113,-0.2253,0.995,wenling,female
22.52879464,0.3279,-0.9231,-0.2312,1.006,wenling,female
22.528978442,0.3162,-0.9275,-0.2268,1.006,wenling,female
22.529163546,0.3027,-0.9279,-0.2219,1.001,wenling,female
22.529366098,0.281,-0.9421,-0.2258,1.009,wenling,female
22.529557921,0.2554,-0.9513,-0.2253,1.01,wenling,female
22.529743234,0.2317,-0.9562,-0.2195,1.008,wenling,female
22.529930421,0.2032,-0.9606,-0.2122,1.005,wenling,female
22.530127504,0.1819,-0.9722,-0.2132,1.012,wenling,female
22.530312452,0.1539,-0.9786,-0.2069,1.012,wenling,female
22.530643338,0.152,-1.0079,-0.2064,1.04,wenling,female
22.5308699,0.1418,-1.0361,-0.2078,1.066,wenling,female
22.531107036,0.1181,-1.0151,-0.1875,1.039,wenling,female
22.531306932,0.0858,-1.0137,-0.1845,1.034,wenling,female
22.531498182,0.0621,-0.9966,-0.1865,1.016,wenling,female
22.531687453,0.0331,-0.9879,-0.188,1.006,wenling,female
22.531882921,0.006,-0.9835,-0.1807,1.0,wenling,female
22.532071984,-0.0191,-0.9762,-0.1908,0.995,wenling,female
22.532279171,-0.037,-0.9664,-0.188,0.985,wenling,female
22.532486151,-0.051,-0.9625,-0.1894,0.982,wenling,female
22.532700057,-0.0683,-0.9489,-0.1943,0.971,wenling,female
22.532890369,-0.0814,-0.9386,-0.1948,0.962,wenling,female
22.533087557,-0.0891,-0.9347,-0.1875,0.957,wenling,female
22.533281411,-0.0959,-0.943,-0.1889,0.967,wenling,female
22.533461776,-0.0882,-0.9655,-0.1894,0.988,wenling,female
22.533662296,-0.0766,-0.9542,-0.1734,0.973,wenling,female
22.533938599,-0.1065,-0.9182,-0.1666,0.939,wenling,female
22.534136099,-0.1225,-0.9109,-0.1613,0.933,wenling,female
22.534346984,-0.1263,-0.8972,-0.1574,0.92,wenling,female
22.534569849,-0.1336,-0.887,-0.1482,0.909,wenling,female
22.534777245,-0.1326,-0.8782,-0.1395,0.899,wenling,female
22.534971047,-0.122,-0.8772,-0.1258,0.895,wenling,female
22.535175161,-0.1113,-0.8772,-0.1171,0.892,wenling,female
22.53537214,-0.1041,-0.8723,-0.104,0.885,wenling,female
