time,gFx,gFy,gFz,gFTotal,walker
267.116996049881,-0.515,0.817,-0.035,0.966,daniel
267.1208369731903,-0.564,0.816,-0.05,0.993,daniel
267.1315848827362,-0.61,0.809,-0.04,1.014,daniel
267.14173102378845,-0.638,0.795,0.002,1.019,daniel
267.15140104293823,-0.626,0.779,0.05,1.001,daniel
267.1616561412811,-0.595,0.758,0.076,0.967,daniel
267.1719901561737,-0.576,0.75,0.076,0.949,daniel
267.182058095932,-0.568,0.754,0.052,0.945,daniel
267.2172081470489,-0.563,0.755,-0.036,0.942,daniel
267.21745204925537,-0.563,0.755,-0.036,0.942,daniel
267.2176790237427,-0.563,0.755,-0.036,0.942,daniel
267.2211790084839,-0.55,0.754,-0.056,0.935,daniel
267.231831073761,-0.531,0.753,-0.075,0.924,daniel
267.24190497398376,-0.524,0.753,-0.107,0.924,daniel
267.2520081996918,-0.531,0.762,-0.133,0.938,daniel
267.26199197769165,-0.545,0.791,-0.141,0.971,daniel
267.27243399620056,-0.566,0.835,-0.139,1.018,daniel
267.2822301387787,-0.583,0.866,-0.134,1.053,daniel
267.3188660144806,-0.598,0.854,-0.139,1.052,daniel
267.31910490989685,-0.598,0.854,-0.139,1.052,daniel
267.31933307647705,-0.598,0.854,-0.139,1.052,daniel
267.3212549686432,-0.647,0.853,-0.163,1.083,daniel
267.3318541049957,-0.708,0.89,-0.181,1.152,daniel
267.34246301651,-0.795,0.954,-0.169,1.253,daniel
267.3521029949188,-0.872,1.003,-0.152,1.338,daniel
267.36266112327576,-0.917,1.019,-0.132,1.377,daniel
267.37234902381897,-0.935,1.001,-0.082,1.372,daniel
267.3827290534973,-0.941,0.975,-0.013,1.355,daniel
267.41728806495667,-1.04,0.985,0.208,1.447,daniel
267.4174602031708,-1.04,0.985,0.208,1.447,daniel
267.41760897636414,-1.04,0.985,0.208,1.447,daniel
267.42169308662415,-1.006,0.842,0.034,1.312,daniel
267.43215799331665,-0.963,0.723,-0.113,1.209,daniel
267.4426729679108,-0.935,0.658,-0.101,1.148,daniel
267.4524030685425,-0.916,0.632,-0.027,1.113,daniel
267.46274304389954,-0.837,0.629,0.002,1.047,daniel
267.472589969635,-0.688,0.674,-0.024,0.963,daniel
267.48303484916687,-0.499,0.736,-0.033,0.89,daniel
267.4967420101166,-0.334,0.812,0.027,0.878,daniel
267.5198628902436,-0.107,1.062,0.127,1.075,daniel
267.5201380252838,-0.107,1.062,0.127,1.075,daniel
267.52222514152527,-0.116,1.277,0.148,1.291,daniel
267.53226017951965,-0.175,1.464,0.127,1.48,daniel
267.5426871776581,-0.226,1.522,0.025,1.539,daniel
267.5527970790863,-0.257,1.418,-0.057,1.442,daniel
267.5629589557648,-0.35,1.252,-0.141,1.308,daniel
267.5731530189514,-0.523,1.188,-0.095,1.301,daniel
267.5832369327545,-0.673,1.16,-0.01,1.341,daniel
267.59735202789307,-0.738,1.114,0.061,1.338,daniel
267.6206560134888,-0.735,0.944,0.147,1.205,daniel
267.6209318637848,-0.735,0.944,0.147,1.205,daniel
267.622309923172,-0.725,0.874,0.036,1.136,daniel
267.63284516334534,-0.783,0.84,-0.046,1.149,daniel
267.6431210041046,-0.861,0.809,-0.028,1.182,daniel
267.6531450748444,-0.916,0.76,0.029,1.191,daniel
267.6634781360626,-0.878,0.697,0.034,1.122,daniel
267.67379689216614,-0.732,0.662,-0.019,0.987,daniel
267.6838810443878,-0.572,0.665,-0.011,0.877,daniel
267.7171790599823,-0.262,0.61,0.044,0.665,daniel
267.71742606163025,-0.262,0.61,0.044,0.665,daniel
267.71765208244324,-0.262,0.61,0.044,0.665,daniel
267.722904920578,-0.198,0.564,0.024,0.598,daniel
267.73357796669006,-0.146,0.519,0.033,0.54,daniel
267.7440049648285,-0.107,0.484,0.072,0.501,daniel
267.7536709308624,-0.097,0.455,0.1,0.476,daniel
267.76362919807434,-0.106,0.437,0.128,0.468,daniel
267.77453899383545,-0.127,0.431,0.142,0.471,daniel
267.7842650413513,-0.143,0.433,0.144,0.478,daniel
267.8198368549347,-0.149,0.521,0.166,0.567,daniel
267.82019686698914,-0.149,0.521,0.166,0.567,daniel
267.82050704956055,-0.149,0.521,0.166,0.567,daniel
267.82321405410767,-0.171,0.53,0.196,0.59,daniel
267.8335030078888,-0.203,0.525,0.23,0.608,daniel
267.8441698551178,-0.244,0.515,0.266,0.629,daniel
267.8544099330902,-0.297,0.516,0.305,0.669,daniel
267.8639991283417,-0.361,0.524,0.357,0.73,daniel
267.87485003471375,-0.455,0.549,0.405,0.82,daniel
267.8849799633026,-0.609,0.594,0.433,0.955,daniel
267.9191119670868,-1.512,0.988,0.454,1.862,daniel
267.9193661212921,-1.512,0.988,0.454,1.862,daniel
267.9195990562439,-1.512,0.988,0.454,1.862,daniel
267.9236550331116,-1.808,1.145,0.482,2.194,daniel
267.93353819847107,-1.91,1.215,0.583,2.338,daniel
267.94450211524963,-1.769,1.082,0.586,2.155,daniel
267.9541041851044,-1.45,0.908,0.476,1.776,daniel
267.9645700454712,-1.146,0.771,0.377,1.432,daniel
267.97452092170715,-0.925,0.588,0.307,1.138,daniel
267.984738111496,-0.789,0.424,0.285,0.94,daniel
268.0196521282196,-0.879,0.874,0.18,1.253,daniel
268.01989698410034,-0.879,0.874,0.18,1.253,daniel
268.0201518535614,-0.879,0.874,0.18,1.253,daniel
268.0241801738739,-0.852,1.142,0.176,1.436,daniel
268.03421807289124,-0.832,1.441,0.09,1.666,daniel
268.0448911190033,-0.81,1.731,-0.029,1.911,daniel
268.05450987815857,-0.761,1.982,0.077,2.124,daniel
268.06468200683594,-0.569,1.889,0.347,2.003,daniel
268.0747411251068,-0.298,1.252,0.341,1.331,daniel
268.08510994911194,-0.1,0.765,0.025,0.772,daniel
268.0988750457764,0.098,0.516,-0.173,0.553,daniel
268.1217420101166,0.354,0.347,-0.204,0.536,daniel
268.12190890312195,0.354,0.347,-0.204,0.536,daniel
268.1243669986725,0.369,0.278,-0.225,0.514,daniel
268.14237809181213,0.344,0.237,-0.2,0.463,daniel
268.1445770263672,0.249,0.296,-0.144,0.413,daniel
268.1587369441986,-0.009,0.564,-0.077,0.569,daniel
268.16513204574585,-0.353,0.905,0.092,0.976,daniel
268.1744720935821,-0.65,1.136,0.158,1.318,daniel
268.18528604507446,-0.825,1.236,-0.195,1.499,daniel
268.21960401535034,-0.738,0.99,-0.368,1.288,daniel
268.21988105773926,-0.738,0.99,-0.368,1.288,daniel
268.2201280593872,-0.738,0.99,-0.368,1.288,daniel
268.2251789569855,-0.614,0.84,-0.156,1.052,daniel
268.2348470687866,-0.532,0.799,-0.039,0.961,daniel
268.2454330921173,-0.461,0.707,0.013,0.844,daniel
268.2555959224701,-0.447,0.655,0.007,0.793,daniel
268.2653090953827,-0.452,0.682,0.044,0.819,daniel
268.27560806274414,-0.446,0.764,0.168,0.9,daniel
268.28571486473083,-0.438,0.83,0.195,0.959,daniel
268.32380199432373,-0.447,0.844,0.08,0.958,daniel
268.3240559101105,-0.447,0.844,0.08,0.958,daniel
268.3242971897125,-0.448,0.806,0.041,0.923,daniel
268.32618403434753,-0.448,0.806,0.041,0.923,daniel
268.3351981639862,-0.456,0.775,0.005,0.899,daniel
268.3455169200897,-0.47,0.765,-0.029,0.898,daniel
268.355740070343,-0.483,0.778,-0.048,0.917,daniel
268.36554503440857,-0.489,0.815,-0.052,0.952,daniel
268.37631607055664,-0.501,0.846,-0.04,0.984,daniel
268.3859221935272,-0.51,0.848,-0.037,0.99,daniel
268.42009806633,-0.558,0.756,0.009,0.94,daniel
268.42036604881287,-0.558,0.756,0.009,0.94,daniel
268.42060112953186,-0.558,0.756,0.009,0.94,daniel
268.4254171848297,-0.543,0.727,-0.012,0.907,daniel
268.4354920387268,-0.523,0.715,-0.04,0.887,daniel
268.4459810256958,-0.514,0.719,-0.066,0.886,daniel
268.4558289051056,-0.529,0.74,-0.093,0.914,daniel
268.46656918525696,-0.558,0.765,-0.107,0.953,daniel
268.47623801231384,-0.584,0.78,-0.118,0.982,daniel
268.4864649772644,-0.591,0.782,-0.125,0.988,daniel
268.5212309360504,-0.581,0.843,-0.085,1.027,daniel
268.5214960575104,-0.581,0.843,-0.085,1.027,daniel
268.5217320919037,-0.581,0.843,-0.085,1.027,daniel
268.5257399082184,-0.589,0.889,-0.063,1.068,daniel
268.53557991981506,-0.591,0.935,-0.016,1.106,daniel
268.5459649562836,-0.586,0.94,-0.016,1.108,daniel
268.5565550327301,-0.623,0.932,-0.111,1.127,daniel
268.56636905670166,-0.705,0.932,-0.208,1.187,daniel
268.57670307159424,-0.822,0.949,-0.247,1.28,daniel
268.5869739055633,-0.928,0.964,-0.248,1.361,daniel
268.62161803245544,-1.162,0.986,-0.036,1.524,daniel
268.621878862381,-1.162,0.986,-0.036,1.524,daniel
268.62211203575134,-1.162,0.986,-0.036,1.524,daniel
268.6259300708771,-1.217,0.976,0.136,1.566,daniel
268.63616490364075,-1.195,0.875,0.067,1.483,daniel
268.6465289592743,-1.142,0.731,-0.106,1.36,daniel
268.6571180820465,-1.081,0.619,-0.189,1.26,daniel
268.6668860912323,-1.014,0.585,-0.128,1.178,daniel
268.67710614204407,-0.93,0.624,-0.058,1.121,daniel
268.6870791912079,-0.787,0.714,-0.037,1.063,daniel
268.721608877182,-0.246,1.097,0.169,1.137,daniel
268.72187209129333,-0.246,1.097,0.169,1.137,daniel
268.7221190929413,-0.246,1.097,0.169,1.137,daniel
268.7263820171356,-0.132,1.272,0.173,1.29,daniel
268.7365529537201,-0.034,1.47,0.213,1.486,daniel
268.7467210292816,0.046,1.658,0.238,1.676,daniel
268.7573039531708,0.066,1.772,0.202,1.785,daniel
268.7668800354004,0.027,1.731,0.095,1.734,daniel
268.77702808380127,-0.064,1.507,-0.047,1.509,daniel
268.78762793540955,-0.239,1.26,-0.136,1.29,daniel
268.82312297821045,-0.569,0.992,0.059,1.145,daniel
268.82339119911194,-0.569,0.992,0.059,1.145,daniel
268.8236391544342,-0.569,0.992,0.059,1.145,daniel
268.8266751766205,-0.587,0.92,0.145,1.101,daniel
268.83654499053955,-0.61,0.847,0.106,1.049,daniel
268.84744000434875,-0.691,0.831,0.038,1.081,daniel
268.85730814933777,-0.784,0.809,0.032,1.127,daniel
268.8675329685211,-0.921,0.77,0.098,1.204,daniel
268.8774280548096,-0.987,0.69,0.095,1.208,daniel
268.88805508613586,-0.878,0.62,0.031,1.075,daniel
268.9016680717468,-0.639,0.593,0.028,0.872,daniel
268.9263689517975,-0.216,0.538,0.097,0.588,daniel
268.92675399780273,-0.216,0.538,0.097,0.588,daniel
268.92759704589844,-0.216,0.538,0.097,0.588,daniel
268.93725419044495,-0.144,0.502,0.09,0.53,daniel
268.9473149776459,-0.11,0.465,0.091,0.486,daniel
268.9578189849853,-0.114,0.434,0.094,0.458,daniel
268.96790289878845,-0.151,0.403,0.088,0.439,daniel
268.97772192955017,-0.191,0.358,0.073,0.412,daniel
268.9884569644928,-0.209,0.307,0.084,0.381,daniel
269.0230281352997,-0.159,0.378,0.119,0.427,daniel
269.0232889652252,-0.159,0.378,0.119,0.427,daniel
269.02353405952454,-0.159,0.378,0.119,0.427,daniel
269.02709794044495,-0.152,0.409,0.139,0.458,daniel
269.0374550819397,-0.173,0.431,0.164,0.493,daniel
269.0478360652924,-0.215,0.442,0.189,0.527,daniel
269.0582611560821,-0.264,0.439,0.213,0.555,daniel
269.0677978992462,-0.31,0.434,0.275,0.6,daniel
269.0779321193695,-0.385,0.435,0.379,0.694,daniel
269.08820700645447,-0.518,0.427,0.471,0.82,daniel
269.1018579006195,-0.714,0.456,0.541,1.005,daniel
269.12437891960144,-1.52,1.062,0.692,1.979,daniel
269.1248381137848,-1.52,1.062,0.692,1.979,daniel
269.1276559829712,-1.884,1.473,0.593,2.464,daniel
269.14314007759094,-2.043,1.806,0.458,2.765,daniel
269.1480610370636,-1.816,1.811,0.543,2.622,daniel
269.1594431400299,-1.405,1.447,0.675,2.127,daniel
269.16848397254944,-1.072,0.932,0.587,1.537,daniel
269.17864298820496,-0.83,0.489,0.407,1.046,daniel
269.1891460418701,-0.717,0.257,0.238,0.798,daniel
269.20228099823,-0.71,0.304,0.038,0.773,daniel
269.22710704803467,-0.642,0.874,0.063,1.086,daniel
269.2273728847504,-0.642,0.874,0.063,1.086,daniel
269.2289080619812,-0.583,1.165,0.207,1.319,daniel
269.2447421550751,-0.591,1.467,0.161,1.59,daniel
269.2484209537506,-0.614,1.735,0.119,1.844,daniel
269.25869703292847,-0.602,1.894,0.363,2.02,daniel
269.268856048584,-0.445,1.457,0.583,1.631,daniel
269.2786979675293,-0.335,0.866,0.338,0.988,daniel
269.28942799568176,-0.244,0.597,-0.125,0.657,daniel
269.3244140148163,0.08,0.22,-0.491,0.544,daniel
269.32466292381287,0.08,0.22,-0.491,0.544,daniel
269.32488989830017,0.08,0.22,-0.491,0.544,daniel
269.3282959461212,0.1,0.144,-0.373,0.412,daniel
269.33848786354065,0.016,0.19,-0.297,0.353,daniel
269.3490159511566,-0.234,0.485,-0.288,0.611,daniel
269.3589651584625,-0.465,0.844,-0.279,1.003,daniel
269.36916303634644,-0.645,1.085,-0.224,1.282,daniel
269.3791739940644,-0.782,1.265,-0.109,1.491,daniel
269.38953399658203,-0.827,1.342,-0.044,1.577,daniel
269.4030990600586,-0.745,1.248,-0.019,1.454,daniel
269.4274151325226,-0.442,0.813,0.022,0.926,daniel
269.4276750087738,-0.442,0.813,0.022,0.926,daniel
269.4292981624603,-0.362,0.707,-0.09,0.799,daniel
269.4446170330048,-0.318,0.657,-0.151,0.745,daniel
269.44897294044495,-0.316,0.666,-0.114,0.746,daniel
269.45935702323914,-0.378,0.747,-0.022,0.837,daniel
269.46959614753723,-0.451,0.817,0.031,0.934,daniel
269.4794309139252,-0.496,0.841,0.015,0.976,daniel
269.49005699157715,-0.516,0.84,-0.008,0.986,daniel
269.5031909942627,-0.51,0.808,-0.007,0.956,daniel
269.5269658565521,-0.476,0.73,-0.049,0.873,daniel
269.52721095085144,-0.476,0.73,-0.049,0.873,daniel
269.52895307540894,-0.462,0.712,-0.096,0.854,daniel
269.54388904571533,-0.465,0.721,-0.131,0.868,daniel
269.54902505874634,-0.485,0.754,-0.145,0.908,daniel
269.55947399139404,-0.498,0.792,-0.145,0.947,daniel
269.56983399391174,-0.504,0.823,-0.116,0.972,daniel
269.579705953598,-0.505,0.838,-0.052,0.98,daniel
269.59014797210693,-0.533,0.83,0.019,0.987,daniel
269.6038610935211,-0.572,0.806,0.051,0.99,daniel
269.6268789768219,-0.591,0.758,-0.01,0.961,daniel
269.62712001800537,-0.591,0.758,-0.01,0.961,daniel
269.629301071167,-0.577,0.762,-0.043,0.957,daniel
269.6439399719238,-0.555,0.772,-0.075,0.954,daniel
269.6497218608856,-0.539,0.78,-0.098,0.953,daniel
269.6600670814514,-0.532,0.786,-0.103,0.955,daniel
269.6702470779419,-0.531,0.79,-0.105,0.958,daniel
269.6801600456238,-0.535,0.801,-0.106,0.969,daniel
269.69090700149536,-0.529,0.825,-0.1,0.985,daniel
269.7253448963165,-0.518,0.909,-0.096,1.051,daniel
269.725604057312,-0.518,0.909,-0.096,1.051,daniel
269.7258369922638,-0.518,0.909,-0.096,1.051,daniel
269.72967314720154,-0.542,0.927,-0.098,1.078,daniel
269.73990297317505,-0.577,0.943,-0.107,1.111,daniel
269.7503709793091,-0.618,0.961,-0.126,1.149,daniel
269.7604081630707,-0.656,0.977,-0.135,1.185,daniel
269.7706081867218,-0.68,0.976,-0.133,1.197,daniel
269.78041100502014,-0.704,0.959,-0.133,1.197,daniel
269.7913911342621,-0.728,0.935,-0.126,1.192,daniel
269.8246750831604,-0.904,0.951,-0.01,1.312,daniel
269.82484698295593,-0.904,0.951,-0.01,1.312,daniel
269.82499504089355,-0.904,0.951,-0.01,1.312,daniel
269.83004117012024,-1.011,0.986,0.096,1.415,daniel
269.8405179977417,-1.08,0.95,0.09,1.441,daniel
269.8506820201874,-1.068,0.809,-0.024,1.34,daniel
269.8607409000397,-1.033,0.67,-0.107,1.236,daniel
269.8707931041717,-1.018,0.632,-0.05,1.199,daniel
269.8809058666229,-0.969,0.702,0.1,1.201,daniel
269.8914120197296,-0.851,0.772,0.11,1.154,daniel
269.92606806755066,-0.242,1.023,0.237,1.078,daniel
269.9263269901276,-0.242,1.023,0.237,1.078,daniel
269.92656111717224,-0.242,1.023,0.237,1.078,daniel
269.9303719997406,-0.094,1.17,0.288,1.209,daniel
269.940593957901,-0.012,1.37,0.304,1.403,daniel
269.9510681629181,0.007,1.586,0.248,1.605,daniel
269.9610011577606,-0.004,1.705,0.186,1.715,daniel
269.9713649749756,-0.041,1.609,0.062,1.611,daniel
269.98127698898315,-0.156,1.357,-0.114,1.371,daniel
269.9916431903839,-0.328,1.173,-0.238,1.241,daniel
270.02734112739563,-0.754,0.993,0.05,1.248,daniel
270.0275859832764,-0.754,0.993,0.05,1.248,daniel
270.02784419059753,-0.754,0.993,0.05,1.248,daniel
270.03069400787354,-0.899,0.913,0.064,1.283,daniel
270.04124903678894,-1.088,0.844,0.072,1.379,daniel
270.05135703086853,-1.211,0.779,0.053,1.441,daniel
270.0616271495819,-1.204,0.725,-0.0,1.405,daniel
270.0721809864044,-1.034,0.658,-0.034,1.226,daniel
270.08179688453674,-0.796,0.627,-0.013,1.013,daniel
270.0917999744415,-0.614,0.576,0.019,0.842,daniel
270.1291801929474,-0.217,0.392,0.06,0.452,daniel
270.12942600250244,-0.217,0.392,0.06,0.452,daniel
270.12965416908264,-0.217,0.392,0.06,0.452,daniel
270.13131499290466,-0.134,0.365,0.064,0.394,daniel
270.14165806770325,-0.078,0.343,0.052,0.356,daniel
270.1514370441437,-0.034,0.316,0.052,0.322,daniel
270.1618402004242,-0.027,0.296,0.077,0.307,daniel
270.1721541881561,-0.06,0.288,0.093,0.309,daniel
270.1817309856415,-0.107,0.272,0.086,0.305,daniel
270.1922869682312,-0.16,0.264,0.069,0.316,daniel
270.2060270309448,-0.204,0.275,0.042,0.345,daniel
270.2284460067749,-0.25,0.31,0.043,0.401,daniel
270.2287039756775,-0.25,0.31,0.043,0.401,daniel
270.2311019897461,-0.273,0.319,0.067,0.425,daniel
270.24420619010925,-0.297,0.317,0.112,0.449,daniel
270.25142097473145,-0.317,0.323,0.187,0.49,daniel
270.2623059749603,-0.34,0.363,0.297,0.579,daniel
270.27237606048584,-0.408,0.448,0.439,0.748,daniel
270.2820580005646,-0.561,0.61,0.579,1.011,daniel
270.29248118400574,-0.733,0.8,0.647,1.263,daniel
270.3263940811157,-2.119,1.887,0.686,2.919,daniel
270.3266520500183,-2.119,1.887,0.686,2.919,daniel
270.32688307762146,-2.119,1.887,0.686,2.919,daniel
270.3314120769501,-2.128,1.784,0.671,2.857,daniel
270.3420259952545,-1.697,1.316,0.708,2.261,daniel
270.35235619544983,-1.251,0.886,0.6,1.646,daniel
270.36243891716003,-0.914,0.594,0.434,1.173,daniel
270.3725430965424,-0.645,0.34,0.286,0.783,daniel
270.3826129436493,-0.517,0.258,0.104,0.587,daniel
270.3928689956665,-0.539,0.476,-0.083,0.724,daniel
270.40709614753723,-0.646,0.806,-0.138,1.042,daniel
270.42980694770813,-0.912,1.502,0.071,1.759,daniel
270.4299781322479,-0.912,1.502,0.071,1.759,daniel
270.4317891597748,-0.903,1.703,-0.023,1.928,daniel
270.4438850879669,-0.751,1.793,0.031,1.944,daniel
270.4529609680176,-0.494,1.708,0.392,1.821,daniel
270.46260499954224,-0.259,1.219,0.228,1.267,daniel
270.4727230072021,-0.12,0.801,-0.048,0.811,daniel
270.48291206359863,-0.061,0.617,-0.19,0.648,daniel
270.4932770729065,0.002,0.458,-0.26,0.527,daniel
270.5077121257782,0.066,0.262,-0.29,0.396,daniel
270.530289888382,0.092,0.073,-0.161,0.199,daniel
270.5305349826813,0.092,0.073,-0.161,0.199,daniel
270.53215193748474,-0.084,0.299,-0.149,0.344,daniel
270.54267287254333,-0.346,0.667,-0.146,0.765,daniel
270.55272006988525,-0.515,1.015,0.097,1.142,daniel
270.5630428791046,-0.666,1.316,0.165,1.484,daniel
270.5732259750366,-0.766,1.304,-0.313,1.544,daniel
270.583065032959,-0.773,1.167,-0.414,1.46,daniel
270.59388303756714,-0.703,0.981,-0.217,1.226,daniel
270.62794518470764,-0.483,0.659,-0.096,0.823,daniel
270.6281888484955,-0.483,0.659,-0.096,0.823,daniel
270.62841606140137,-0.483,0.659,-0.096,0.823,daniel
270.63270902633667,-0.5,0.67,-0.072,0.839,daniel
270.64373207092285,-0.506,0.698,0.065,0.865,daniel
270.6534240245819,-0.511,0.744,0.182,0.921,daniel
270.6635549068451,-0.519,0.775,0.091,0.937,daniel
270.67387318611145,-0.497,0.786,-0.016,0.93,daniel
270.68417596817017,-0.463,0.795,-0.036,0.921,daniel
270.69390416145325,-0.447,0.789,-0.054,0.908,daniel
270.70812487602234,-0.454,0.779,-0.08,0.905,daniel
270.73178005218506,-0.456,0.804,-0.068,0.927,daniel
270.73217511177063,-0.456,0.804,-0.068,0.927,daniel
270.73367285728455,-0.447,0.831,-0.058,0.945,daniel
270.74320697784424,-0.444,0.858,-0.051,0.967,daniel
270.75411105155945,-0.447,0.864,-0.032,0.973,daniel
270.7638280391693,-0.459,0.847,-0.02,0.964,daniel
270.77416491508484,-0.49,0.822,-0.011,0.957,daniel
270.7836170196533,-0.534,0.795,-0.011,0.958,daniel
270.79466700553894,-0.551,0.766,-0.032,0.944,daniel
270.8287708759308,-0.551,0.779,-0.076,0.957,daniel
270.8290421962738,-0.551,0.779,-0.076,0.957,daniel
270.82929015159607,-0.551,0.779,-0.076,0.957,daniel
270.8333909511566,-0.548,0.797,-0.076,0.97,daniel
270.8437831401825,-0.546,0.792,-0.097,0.967,daniel
270.8541748523712,-0.548,0.774,-0.126,0.957,daniel
270.8643879890442,-0.564,0.77,-0.146,0.966,daniel
270.8744390010834,-0.606,0.792,-0.164,1.011,daniel
270.8845331668854,-0.65,0.844,-0.145,1.075,daniel
270.8947420120239,-0.677,0.902,-0.107,1.133,daniel
270.9295618534088,-0.565,0.942,-0.034,1.099,daniel
270.92981696128845,-0.565,0.942,-0.034,1.099,daniel
270.93006014823914,-0.565,0.942,-0.034,1.099,daniel
270.9338200092316,-0.605,0.966,-0.121,1.146,daniel
270.9440948963165,-0.69,1.003,-0.183,1.231,daniel
270.95493602752686,-0.793,1.018,-0.188,1.304,daniel
270.964341878891,-0.899,1.025,-0.209,1.379,daniel
270.974634885788,-0.99,1.047,-0.154,1.449,daniel
270.9845669269562,-1.062,1.045,0.041,1.49,daniel
270.994961977005,-1.082,0.957,0.149,1.452,daniel
271.03153920173645,-1.026,0.522,-0.137,1.159,daniel
271.031779050827,-1.026,0.522,-0.137,1.159,daniel
271.0320119857788,-1.026,0.522,-0.137,1.159,daniel
271.03417897224426,-0.988,0.482,-0.021,1.1,daniel
271.04501605033875,-0.948,0.528,0.105,1.09,daniel
271.05523204803467,-0.757,0.638,0.145,1.001,daniel
271.06511092185974,-0.523,0.811,0.198,0.985,daniel
271.07499504089355,-0.35,0.982,0.307,1.087,daniel
271.0853068828583,-0.198,1.154,0.361,1.225,daniel
271.0952789783478,-0.089,1.375,0.387,1.431,daniel
271.1318519115448,-0.264,1.685,0.133,1.711,daniel
271.1321110725403,-0.264,1.685,0.133,1.711,daniel
271.13234210014343,-0.264,1.685,0.133,1.711,daniel
271.1341300010681,-0.395,1.458,-0.033,1.511,daniel
271.1447820663452,-0.543,1.209,-0.233,1.346,daniel
271.1550509929657,-0.661,1.053,-0.275,1.273,daniel
271.16522192955017,-0.743,0.961,-0.117,1.22,daniel
271.17565512657166,-0.769,0.839,0.017,1.138,daniel
271.18503999710083,-0.765,0.721,0.081,1.054,daniel
271.1956808567047,-0.857,0.697,0.098,1.109,daniel
271.2299931049347,-1.058,0.687,0.044,1.262,daniel
271.2302510738373,-1.058,0.687,0.044,1.262,daniel
271.2304871082306,-1.058,0.687,0.044,1.262,daniel
271.23451590538025,-0.83,0.702,-0.002,1.087,daniel
271.2450680732727,-0.597,0.73,0.01,0.943,daniel
271.2560489177704,-0.461,0.75,0.035,0.881,daniel
271.26538705825806,-0.317,0.7,0.064,0.771,daniel
271.2756540775299,-0.203,0.645,0.066,0.679,daniel
271.285462141037,-0.154,0.599,0.081,0.624,daniel
271.29601216316223,-0.143,0.552,0.116,0.582,daniel
271.331444978714,-0.263,0.408,0.175,0.516,daniel
271.3317060470581,-0.263,0.408,0.175,0.516,daniel
271.3319420814514,-0.263,0.408,0.175,0.516,daniel
271.33516001701355,-0.28,0.354,0.169,0.482,daniel
271.34552001953125,-0.275,0.324,0.153,0.452,daniel
271.355947971344,-0.262,0.32,0.141,0.437,daniel
271.36571407318115,-0.248,0.338,0.135,0.44,daniel
271.3760840892792,-0.234,0.365,0.133,0.454,daniel
271.38585209846497,-0.219,0.366,0.13,0.446,daniel
271.3963210582733,-0.21,0.36,0.137,0.439,daniel
271.43151688575745,-0.249,0.342,0.196,0.466,daniel
271.43176102638245,-0.249,0.342,0.196,0.466,daniel
271.4319899082184,-0.249,0.342,0.196,0.466,daniel
271.4353849887848,-0.266,0.342,0.225,0.488,daniel
271.44616293907166,-0.293,0.366,0.268,0.54,daniel
271.45610785484314,-0.384,0.418,0.334,0.659,daniel
271.4663679599762,-0.627,0.534,0.402,0.916,daniel
271.4762439727783,-1.011,0.701,0.453,1.311,daniel
271.4865539073944,-1.473,0.952,0.456,1.812,daniel
271.49677205085754,-1.896,1.28,0.51,2.344,daniel
271.53435707092285,-2.053,1.402,0.742,2.594,daniel
271.5346229076385,-2.053,1.402,0.742,2.594,daniel
271.5348620414734,-2.053,1.402,0.742,2.594,daniel
271.53639698028564,-1.574,0.994,0.447,1.915,daniel
271.5461139678955,-1.121,0.567,0.226,1.276,daniel
271.556428194046,-0.754,0.3,0.125,0.821,daniel
271.56625390052795,-0.521,0.303,0.02,0.603,daniel
271.5766541957855,-0.44,0.497,-0.066,0.667,daniel
271.58681201934814,-0.443,0.793,0.012,0.908,daniel
271.59697008132935,-0.543,1.164,0.099,1.288,daniel
271.6311209201813,-0.824,2.112,0.636,2.355,daniel
271.6313669681549,-0.824,2.112,0.636,2.355,daniel
271.63159704208374,-0.824,2.112,0.636,2.355,daniel
271.6358659267425,-0.543,1.57,0.627,1.776,daniel
271.6464879512787,-0.321,0.931,0.115,0.991,daniel
271.6568729877472,-0.135,0.657,-0.337,0.751,daniel
271.6667010784149,0.021,0.504,-0.511,0.718,daniel
271.677020072937,0.153,0.336,-0.454,0.585,daniel
271.68698596954346,0.22,0.195,-0.385,0.484,daniel
271.6972680091858,0.233,0.098,-0.313,0.402,daniel
271.71094393730164,0.171,0.13,-0.25,0.33,daniel
271.7346251010895,-0.237,0.757,-0.317,0.854,daniel
271.7347981929779,-0.237,0.757,-0.317,0.854,daniel
271.7365229129791,-0.433,1.069,-0.305,1.193,daniel
271.74654507637024,-0.598,1.299,-0.241,1.45,daniel
271.7575218677521,-0.685,1.41,-0.236,1.585,daniel
271.7672519683838,-0.638,1.379,-0.223,1.536,daniel
271.77726912498474,-0.517,1.205,-0.012,1.311,daniel
271.78734612464905,-0.41,0.977,0.182,1.075,daniel
271.79765486717224,-0.342,0.803,0.196,0.895,daniel
271.83204197883606,-0.449,0.737,0.118,0.871,daniel
271.83230090141296,-0.449,0.737,0.118,0.871,daniel
271.8324558734894,-0.449,0.737,0.118,0.871,daniel
271.83679699897766,-0.48,0.785,0.092,0.925,daniel
271.84733605384827,-0.489,0.818,0.021,0.953,daniel
271.85771012306213,-0.494,0.823,-0.044,0.961,daniel
271.8674020767212,-0.498,0.8,-0.066,0.945,daniel
271.8774700164795,-0.498,0.759,-0.089,0.912,daniel
